Id,SalePrice
2128,121058.441209
2129,119564.328005
2130,138220.826439
2131,165502.116294
2132,140970.46898
2133,132994.87686
2134,148291.407724
2135,104494.647691
2136,92140.4416536
2137,110461.893199
2138,142065.521947
2139,162069.121435
2140,123511.373282
2141,141694.984387
2142,124230.043563
2143,140596.708692
2144,147375.680196
2145,118952.370993
2146,164565.476365
2147,193334.311351
2148,149347.212936
2149,133161.016354
2150,234955.361985
2151,139988.180853
2152,156185.95046
2153,160510.700378
2154,102146.240155
2155,132877.222801
2156,220500.33002
2157,236597.369148
2158,226499.706922
2159,207292.548738
2160,192254.108483
2161,260632.323238
2162,365302.203878
2163,357446.048952
2164,279892.635896
2165,196946.128246
2166,135040.9201
2167,218841.578673
2168,191975.888561
2169,194403.377491
2170,219132.945735
2171,149041.79463
2172,143841.093165
2173,171547.855381
2174,229502.39286
2175,354342.929851
2176,295947.340329
2177,224983.728247
2178,258359.056171
2179,137382.635537
2180,226252.13103
2181,192386.652393
2182,215102.101305
2183,187704.153567
2184,117167.799805
2185,128397.995826
2186,154487.401132
2187,163311.211933
2188,143128.150897
2189,256312.668049
2190,81710.0153961
2191,83860.5504685
2192,86271.7679714
2193,95159.1703797
2194,84163.1732136
2195,98732.379304
2196,93504.6178546
2197,103828.67521
2198,179060.872943
2199,217513.810205
2200,140382.529394
2201,144573.198902
2202,231487.536544
2203,154678.167111
2204,155320.828066
2205,118137.480499
2206,141108.218204
2207,237267.782389
2208,235762.137046
2209,210563.34114
2210,109699.129059
2211,125558.887507
2212,109891.592963
2213,92246.9541021
2214,125920.362635
2215,94591.0696784
2216,148579.945495
2217,96483.5868272
2218,84432.8868549
2219,78246.9298847
2220,87230.7942763
2221,247339.923218
2222,216661.780376
2223,285567.015839
2224,228552.052934
2225,146526.634488
2226,184917.225342
2227,204697.120832
2228,267725.592177
2229,270880.565718
2230,135727.275885
2231,209500.915312
2232,185515.517642
2233,181266.241826
2234,261769.104557
2235,193517.719341
2236,270084.802867
2237,308414.822802
2238,238951.194579
2239,99907.5444611
2240,164340.526161
2241,152133.346122
2242,117027.74258
2243,115414.145883
2244,84883.2647531
2245,86746.9364019
2246,139922.730266
2247,96068.0759299
2248,104335.814151
2249,96145.3586065
2250,117369.754863
2251,159785.005975
2252,187740.128978
2253,154274.41293
2254,172059.990975
2255,191983.814121
2256,185069.202966
2257,199617.977986
2258,184635.414055
2259,176094.795787
2260,170828.246153
2261,222226.975226
2262,218389.138435
2263,319930.452674
2264,440085.564256
2265,180700.288663
2266,310172.093443
2267,307436.520392
2268,395896.08788
2269,177415.96788
2270,207518.319062
2271,221137.831304
2272,237170.661396
2273,162642.960789
2274,191060.692931
2275,181911.17359
2276,205937.715295
2277,191624.45718
2278,148131.725505
2279,103547.104619
2280,104898.167007
2281,159883.298287
2282,186933.686481
2283,113406.380082
2284,110426.085944
2285,139952.278242
2286,118030.168103
2287,345892.918408
2288,269178.762077
2289,302587.251168
2290,384998.906029
2291,296737.371242
2292,418257.375882
2293,370736.942933
2294,375380.986169
2295,441350.49441
2296,280534.302024
2297,296674.567141
2298,346914.588023
2299,319948.666641
2300,317231.659722
2301,296985.847711
2302,230517.133527
2303,258784.459253
2304,260333.230651
2305,167364.130951
2306,167371.678707
2307,185707.549774
2308,229527.555995
2309,316759.86502
2310,226363.328
2311,196756.275603
2312,173905.056675
2313,168425.453647
2314,187483.731734
2315,164684.886264
2316,194905.79668
2317,178494.543291
2318,157964.170728
2319,184501.13437
2320,178887.162004
2321,246049.847846
2322,174690.687762
2323,197105.711319
2324,200011.270432
2325,211206.456611
2326,193390.312605
2327,204025.290212
2328,214427.261355
2329,186453.352177
2330,179270.971395
2331,324396.940514
2332,384188.527182
2333,308634.172152
2334,243445.050474
2335,289508.607062
2336,299818.575347
2337,191280.437648
2338,277642.423008
2339,250394.936032
2340,394322.959719
2341,229624.046431
2342,249987.397885
2343,216078.909479
2344,220343.421118
2345,256224.047674
2346,225868.779848
2347,188188.703803
2348,245841.982844
2349,151625.672317
2350,287080.982589
2351,246540.657004
2352,269748.127573
2353,220916.148779
2354,117708.777804
2355,143498.954066
2356,144516.30539
2357,191640.047302
2358,177560.825273
2359,139618.475591
2360,112689.359581
2361,139997.275724
2362,266481.390318
2363,140780.736926
2364,165928.906018
2365,232191.759548
2366,208506.345367
2367,226716.512218
2368,192849.184969
2369,228274.06395
2370,165760.707307
2371,145166.697652
2372,187317.61751
2373,279147.453667
2374,286259.320541
2375,249247.801122
2376,267364.914403
2377,307663.65615
2378,160091.250607
2379,217236.891484
2380,151894.144441
2381,175637.9428
2382,203541.051574
2383,209370.093454
2384,238287.375438
2385,172993.60792
2386,143448.656356
2387,122732.087204
2388,130802.90026
2389,124558.14092
2390,152630.149673
2391,125831.030518
2392,101445.901133
2393,195174.866068
2394,151516.169405
2395,188713.797316
2396,157294.131867
2397,209218.47143
2398,121818.401189
2399,66892.6926927
2400,60859.3999709
2401,93362.4826335
2402,132357.093579
2403,172984.701047
2404,158842.27062
2405,170623.901667
2406,128982.391446
2407,118574.333892
2408,138364.723714
2409,122324.980139
2410,184394.091537
2411,117368.091613
2412,137772.056179
2413,131945.014911
2414,120175.425287
2415,165156.567834
2416,133783.253281
2417,126229.980811
2418,117201.390127
2419,124992.914205
2420,128656.586168
2421,144151.459104
2422,117179.715618
2423,115671.173944
2424,149078.901266
2425,218930.687742
2426,144810.842286
2427,109385.9079
2428,209090.67658
2429,109120.996864
2430,131222.059472
2431,124439.421989
2432,123253.92415
2433,128241.835604
2434,136973.851675
2435,149405.598764
2436,83236.9759104
2437,97723.6877293
2438,120207.23988
2439,113050.094947
2440,130478.38398
2441,120832.233189
2442,99671.1116768
2443,134906.624452
2444,119718.466312
2445,86872.5367029
2446,151615.276946
2447,243763.15529
2448,150206.785146
2449,110403.525094
2450,161241.115023
2451,108464.689035
2452,219400.358553
2453,79235.0423623
2454,114896.53168
2455,121928.515493
2456,127625.023744
2457,114608.49251
2458,129473.651972
2459,97626.3324994
2460,164750.37853
2461,116417.088975
2462,120534.116486
2463,129695.641693
2464,171301.864788
2465,136249.196738
2466,121455.132591
2467,182023.42447
2468,111724.9119
2469,106881.505492
2470,201423.959411
2471,198555.279258
2472,177740.278268
2473,130894.788051
2474,117856.888223
2475,234728.049359
2476,110940.094395
2477,123374.428421
2478,164918.316207
2479,128942.924776
2480,152266.896427
2481,139599.034978
2482,124718.819368
2483,102406.6022
2484,140980.815107
2485,120073.023138
2486,147515.327495
2487,208846.889033
2488,164126.906666
2489,149661.197651
2490,153035.642767
2491,95739.2900658
2492,182177.02434
2493,150073.744255
2494,175399.462819
2495,103312.31299
2496,228445.704
2497,147297.851083
2498,101059.25392
2499,83768.9740983
2500,117665.631923
2501,138133.696471
2502,142024.780367
2503,116887.025946
2504,187875.876679
2505,221712.110108
2506,265843.604339
2507,275125.927888
2508,268548.172619
2509,218544.891389
2510,241301.034853
2511,180057.161893
2512,200399.586468
2513,233607.528112
2514,271553.831516
2515,136231.470281
2516,167535.153577
2517,121965.208391
2518,142008.74367
2519,215479.697752
2520,228194.546563
2521,195306.913371
2522,228585.296194
2523,115793.56677
2524,143778.749157
2525,140897.094708
2526,129321.264356
2527,123536.746488
2528,114849.455954
2529,125135.000895
2530,96506.9572133
2531,234544.451378
2532,220991.111726
2533,204336.360617
2534,259670.573002
2535,305318.711611
2536,247957.580751
2537,263398.611108
2538,184038.857283
2539,193534.933147
2540,166064.350657
2541,192938.281202
2542,144858.168229
2543,131854.054572
2544,115388.64856
2545,151692.322227
2546,143225.278986
2547,149642.874521
2548,152500.297879
2549,151507.758515
2550,537467.114434
2551,129464.531976
2552,115703.361417
2553,85495.0045875
2554,119102.78868
2555,129997.751021
2556,91763.7885616
2557,117699.66157
2558,187134.8785
2559,124036.523982
2560,137561.053042
2561,144849.335872
2562,126435.916608
2563,126569.798014
2564,203127.687733
2565,127330.744391
2566,132019.030826
2567,129499.103304
2568,212643.884815
2569,202908.615477
2570,108853.226647
2571,171533.913933
2572,197136.972688
2573,248431.495664
2574,259648.52484
2575,127826.696172
2576,117264.525232
2577,145380.513199
2578,88241.2569811
2579,54241.2129089
2580,127413.967865
2581,128600.376646
2582,101551.551199
2583,262956.078123
2584,181410.782155
2585,178661.100306
2586,213428.146023
2587,216910.913178
2588,156448.194461
2589,152315.770623
2590,214987.815962
2591,226704.945923
2592,200465.447442
2593,238045.699357
2594,195784.851683
2595,226573.097097
2596,305373.637845
2597,180452.576688
2598,262006.498457
2599,376249.751225
2600,164156.491655
2601,147752.859445
2602,76668.2221174
2603,83524.4027856
2604,68941.2187878
2605,78930.0142024
2606,143746.018467
2607,221822.505995
2608,200702.657298
2609,149674.999264
2610,89704.4676655
2611,141482.162678
2612,153533.658457
2613,117704.566449
2614,111233.753124
2615,180079.634204
2616,156484.855449
2617,194987.642258
2618,235876.580268
2619,228449.01587
2620,183723.15597
2621,177908.370935
2622,178520.972957
2623,273258.911774
2624,272024.713004
2625,284254.220428
2626,171938.72447
2627,203263.130644
2628,415685.355074
2629,478697.621585
2630,366859.130484
2631,443846.339009
2632,404967.142067
2633,315657.284513
2634,385617.828435
2635,164580.907833
2636,216760.04109
2637,198611.712691
2638,233788.829821
2639,187057.642296
2640,159789.806983
2641,109224.941444
2642,183854.757473
2643,125985.046212
2644,123438.01646
2645,102874.796686
2646,101793.780293
2647,110692.890526
2648,153544.120237
2649,135450.279803
2650,150590.772848
2651,146443.077239
2652,378007.370309
2653,269524.327467
2654,222883.485383
2655,366445.167277
2656,365866.419715
2657,345597.573147
2658,277027.95727
2659,285705.488321
2660,303066.443395
2661,350024.988018
2662,356079.78839
2663,300145.515052
2664,304656.393557
2665,336917.469167
2666,317506.885103
2667,164152.202655
2668,188956.755898
2669,163747.282422
2670,290401.705814
2671,187857.783756
2672,185803.373185
2673,194333.788998
2674,195499.408714
2675,159483.119949
2676,199714.046265
2677,180675.301757
2678,252844.709429
2679,289453.989587
2680,294321.471261
2681,396823.008687
2682,308739.458237
2683,459728.694044
2684,317863.54856
2685,332022.6028
2686,270634.729564
2687,292010.571695
2688,237912.444295
2689,222129.444665
2690,383508.659186
2691,163977.167979
2692,118504.700859
2693,196368.627057
2694,126069.672337
2695,198539.386997
2696,190484.652997
2697,172214.390996
2698,185851.374665
2699,174625.357809
2700,153611.859498
2701,154196.25648
2702,133194.423524
2703,142959.218587
2704,135568.858085
2705,110265.769338
2706,105321.422843
2707,134688.660952
2708,122793.867517
2709,92343.6645876
2710,113767.390626
2711,296539.904292
2712,340286.537421
2713,164677.104296
2714,156904.728589
2715,157049.839694
2716,163127.168436
2717,185621.806272
2718,238259.665051
2719,164806.625517
2720,210268.202221
2721,135360.465982
2722,162503.248733
2723,156089.30681
2724,114393.34058
2725,129922.751822
2726,131381.286926
2727,179179.612438
2728,182335.361247
2729,134077.537365
2730,136167.53318
2731,132851.39234
2732,116525.500871
2733,158906.020703
2734,159349.414375
2735,131427.364089
2736,133933.210585
2737,104547.192571
2738,165145.911787
2739,178314.692367
2740,139284.683511
2741,134449.797166
2742,176229.562856
2743,147059.640361
2744,150779.489461
2745,137252.955136
2746,126540.474435
2747,159773.827037
2748,110171.548796
2749,119510.070741
2750,133760.885201
2751,122119.743012
2752,244511.697282
2753,150497.198941
2754,261720.01815
2755,139944.385402
2756,81150.6315385
2757,94398.8422939
2758,72641.0206521
2759,155366.561087
2760,143858.942559
2761,153170.965878
2762,141658.796063
2763,210072.967329
2764,179775.671354
2765,278375.166786
2766,117928.472625
2767,103370.052811
2768,134480.394291
2769,113413.971164
2770,169177.788582
2771,103726.031891
2772,107607.247229
2773,151763.954126
2774,147997.302109
2775,118713.760955
2776,145556.613999
2777,175690.228601
2778,133689.244186
2779,142790.103693
2780,119667.17456
2781,96071.663889
2782,85092.9994804
2783,94318.254088
2784,126552.768642
2785,132858.16042
2786,79179.2058678
2787,127056.256801
2788,83579.9642226
2789,201316.478293
2790,100541.151944
2791,118915.724985
2792,78897.4566201
2793,146996.581547
2794,99301.319928
2795,103201.078297
2796,103938.401938
2797,217747.630738
2798,128446.857596
2799,99033.5519622
2800,82741.4397911
2801,116164.873647
2802,136852.257638
2803,190967.359016
2804,136662.780126
2805,95567.1412085
2806,95743.8767619
2807,168219.280559
2808,152567.090852
2809,125214.768267
2810,123674.534048
2811,180250.113205
2812,160290.993339
2813,187167.550107
2814,181365.430332
2815,120029.193042
2816,241769.973204
2817,151171.072645
2818,128060.1929
2819,161909.752046
2820,137294.276341
2821,116461.358965
2822,201219.315485
2823,279949.866008
2824,189770.720212
2825,136892.730935
2826,122071.232299
2827,141060.37694
2828,206781.326612
2829,218078.910609
2830,218227.05605
2831,179281.764751
2832,208548.911983
2833,279553.384924
2834,202979.305667
2835,208358.105372
2836,204504.449786
2837,186613.212255
2838,134379.658546
2839,177130.61208
2840,206357.649989
2841,198193.729925
2842,228037.298732
2843,134457.427969
2844,183043.796343
2845,98158.0586991
2846,209809.166731
2847,192604.114111
2848,250790.601625
2849,199485.892028
2850,301047.889664
2851,233789.095256
2852,238879.520099
2853,230981.004385
2854,134796.150843
2855,200704.799229
2856,194301.579502
2857,191148.785625
2858,200527.251557
2859,137422.492737
2860,140283.11873
2861,138000.319307
2862,202759.837822
2863,114534.047018
2864,226444.373369
2865,129600.053218
2866,168444.15731
2867,82982.8604437
2868,146731.251516
2869,121822.654278
2870,160037.971672
2871,90703.6561314
2872,55585.5260828
2873,101619.260169
2874,149326.594473
2875,130969.970432
2876,182265.271219
2877,116754.169042
2878,173107.028814
2879,144512.531042
2880,104902.895103
2881,154489.661232
2882,139503.741365
2883,197976.5813
2884,205978.003442
2885,166060.241868
2886,203538.977178
2887,118951.760467
2888,140423.515581
2889,63874.8007174
2890,79400.9242923
2891,153931.804657
2892,56441.3424375
2893,111446.438626
2894,59372.2095583
2895,274337.774922
2896,249952.643265
2897,203131.749945
2898,175172.651857
2899,234013.685705
2900,171501.344293
2901,217928.198805
2902,180357.296211
2903,295660.408262
2904,349701.90341
2905,128210.847582
2906,235619.123024
2907,97201.410915
2908,116884.185864
2909,184502.288461
2910,63453.8179166
2911,76535.6811743
2912,149977.063714
2913,76857.3086397
2914,64612.8887611
2915,66671.3651879
2916,79161.0333192
2917,160342.81372
2918,101942.859802
2919,228390.539419
