Id,SalePrice
1623,298272.890421
1624,206308.615013
1625,121746.608062
1626,187487.260177
1627,175422.199768
1628,260102.449774
1629,184157.399237
1630,278046.957605
1631,233814.67741
1632,246139.14484
1633,170645.243011
1634,187875.360697
1635,176952.666931
1636,158133.616921
1637,185643.283604
1638,210777.128499
1639,173812.96588
1640,229069.935441
1641,168528.718681
1642,218149.291471
1643,230248.742103
1644,223280.933025
1645,172557.358485
1646,174394.621473
1647,182992.263187
1648,129122.335795
1649,128042.023862
1650,112971.774355
1651,107303.710648
1652,103293.193674
1653,103293.193674
1654,148570.260225
1655,169547.752165
1656,148655.995464
1657,155850.479998
1658,148967.434345
1659,123729.693054
1660,135635.276574
1661,462976.838067
1662,366251.260836
1663,345653.030734
1664,531107.178906
1665,297605.035639
1666,298504.659823
1667,322779.857558
1668,327415.386971
1669,307735.015779
1670,329142.530428
1671,228649.163037
1672,399997.8056
1673,295917.879936
1674,250604.796781
1675,163461.104745
1676,172898.166529
1677,209672.441017
1678,453670.793459
1679,317873.518223
1680,315304.301939
1681,257216.759575
1682,282736.200221
1683,183730.053389
1684,178126.976434
1685,163039.459235
1686,174211.096655
1687,170393.90731
1688,188692.488489
1689,188816.675278
1690,199431.594904
1691,186976.202061
1692,264005.409106
1693,162662.254054
1694,181535.659443
1695,170573.71966
1696,268671.047666
1697,170676.819081
1698,338442.507145
1699,309381.639682
1700,230794.56469
1701,273646.699
1702,245553.937946
1703,264584.735241
1704,280323.560111
1705,221120.101802
1706,384750.902522
1707,184655.050977
1708,184110.878595
1709,280305.289766
1710,220232.293145
1711,259498.913857
1712,241775.826228
1713,241678.084479
1714,208237.998558
1715,195469.519179
1716,168327.277051
1717,177894.800607
1718,123058.842912
1719,187509.11176
1720,235229.523796
1721,165299.560922
1722,115921.690239
1723,155169.208215
1724,199788.702612
1725,226028.193051
1726,162677.438485
1727,156403.2129
1728,189864.392706
1729,153904.774016
1730,162044.985556
1731,133472.419581
1732,127444.303813
1733,108157.826421
1734,123880.139197
1735,117101.245928
1736,110670.829045
1737,309765.236751
1738,210724.641234
1739,246292.146341
1740,170632.53893
1741,159186.105274
1742,156841.421014
1743,176216.619308
1744,259777.692915
1745,192273.073044
1746,243424.264271
1747,219448.969365
1748,196539.932169
1749,154196.94165
1750,142912.165762
1751,218753.700978
1752,109110.193637
1753,138296.808854
1754,224027.026041
1755,181407.908311
1756,118651.19152
1757,105941.690952
1758,136319.386261
1759,163820.765437
1760,153915.600818
1761,162212.112964
1762,160165.358865
1763,170657.447671
1764,122722.488871
1765,168817.255376
1766,188829.532409
1767,205655.665433
1768,126239.210322
1769,189521.371033
1770,148501.321204
1771,121229.066103
1772,124280.179706
1773,126147.671414
1774,145229.650976
1775,136185.378344
1776,124819.050786
1777,114047.667375
1778,120238.519909
1779,110576.40518
1780,182419.1394
1781,117256.663079
1782,81429.5204698
1783,142082.119181
1784,95770.0868367
1785,115440.428586
1786,138457.861934
1787,169618.031716
1788,72710.3168997
1789,116980.727852
1790,95984.8118168
1791,215112.600947
1792,143474.295754
1793,157460.658155
1794,142231.716137
1795,128544.107238
1796,123238.439087
1797,129779.223972
1798,109452.420293
1799,109888.048261
1800,117532.456486
1801,119598.17276
1802,139594.588275
1803,151299.885988
1804,130177.16683
1805,140957.937632
1806,119756.288632
1807,183627.102272
1808,131091.200151
1809,114644.959517
1810,132278.876772
1811,102018.144418
1812,108496.448003
1813,112802.924658
1814,103147.824141
1815,70433.7338283
1816,102582.205542
1817,125113.231687
1818,153438.570225
1819,125627.664983
1820,78632.6095822
1821,124372.856223
1822,149481.731151
1823,79842.8853278
1824,134032.102184
1825,121186.449569
1826,102498.932248
1827,106061.090276
1828,130663.428842
1829,169718.032667
1830,161909.622908
1831,171905.50096
1832,112174.081206
1833,160144.359102
1834,117311.53108
1835,161658.845628
1836,131746.779021
1837,91679.432701
1838,143367.857555
1839,86640.6426205
1840,173561.19387
1841,153898.585373
1842,129738.157357
1843,127666.283287
1844,138374.494007
1845,143011.196309
1846,159509.630725
1847,134401.041802
1848,71769.2654194
1849,109804.370224
1850,124779.927769
1851,143701.200157
1852,127397.836175
1853,123709.440591
1854,175808.798
1855,157165.930855
1856,227485.313484
1857,145881.779986
1858,134794.676743
1859,120650.762691
1860,158291.935011
1861,120665.792846
1862,430365.654207
1863,422147.368501
1864,422241.765571
1865,304097.046203
1866,325382.367662
1867,242197.03023
1868,277393.188723
1869,201856.788616
1870,238376.475227
1871,244637.329592
1872,163326.152435
1873,232546.432879
1874,123694.313077
1875,209541.843516
1876,192802.894295
1877,205454.164235
1878,198077.324203
1879,117695.757119
1880,125147.506253
1881,230351.285228
1882,241389.879008
1883,182333.982992
1884,193759.353942
1885,247945.051077
1886,265781.06932
1887,211035.446942
1888,274092.67721
1889,156531.967529
1890,114771.04396
1891,132674.882914
1892,93261.7383567
1893,131198.013786
1894,125199.647231
1895,124840.062741
1896,121802.210413
1897,123173.128571
1898,123190.158033
1899,141944.514197
1900,129406.993296
1901,167843.349811
1902,125114.387682
1903,225700.427627
1904,130223.000672
1905,195493.75346
1906,160370.345129
1907,195123.919835
1908,105463.977689
1909,125934.664515
1910,115702.473107
1911,200977.106404
1912,242568.03462
1913,146083.239384
1914,92213.1441957
1915,264353.013254
1916,95823.307438
1917,256480.093069
1918,138691.816951
1919,175681.812401
1920,160443.174288
1921,350428.523634
1922,302860.586838
1923,184178.54956
1924,255206.518025
1925,197779.146979
1926,342826.733772
1927,116913.99602
1928,151974.121423
1929,108462.789953
1930,123664.587743
1931,131160.432577
1932,126277.176803
1933,142078.733356
1934,172062.723872
1935,158262.943753
1936,166625.958534
1937,181080.32308
1938,163217.115035
1939,243123.859556
1940,201185.880787
1941,176654.997064
1942,187815.137357
1943,234338.321019
1944,304184.610012
1945,334490.714657
1946,181670.704021
1947,301906.93152
1948,204808.616527
1949,225728.597768
1950,196567.564521
1951,250202.132895
1952,220339.785147
1953,182461.651268
1954,207414.4212
1955,127714.222987
1956,309034.880292
1957,171410.360709
1958,303116.668761
1959,158390.921722
1960,102311.712974
1961,124659.72817
1962,99248.0701129
1963,95962.5178362
1964,101376.862452
1965,141649.434291
1966,156175.338337
1967,262889.971937
1968,323744.649519
1969,339703.378932
1970,390995.081103
1971,482656.143356
1972,354504.608674
1973,248827.129449
1974,297515.604857
1975,478993.758001
1976,273770.107367
1977,324806.221844
1978,303995.373022
1979,336450.404082
1980,193186.912872
1981,334194.145846
1982,234661.77965
1983,214135.879529
1984,164900.976645
1985,221229.865786
1986,223584.801392
1987,175317.996709
1988,166428.145004
1989,189375.13431
1990,196475.885571
1991,206224.592279
1992,201796.469771
1993,172687.381245
1994,217930.894747
1995,189167.764333
1996,247165.361199
1997,323613.459982
1998,295109.047519
1999,243510.141114
2000,281563.442138
2001,255620.852873
2002,240503.298897
2003,276559.318939
2004,266246.185719
2005,222663.679205
2006,208279.565346
2007,253998.717398
2008,190930.094472
2009,182111.180591
2010,184176.504361
2011,135793.322758
2012,172581.138492
2013,158447.905939
2014,172947.035761
2015,185006.718924
2016,178391.016169
2017,191080.415925
2018,127668.39545
2019,121782.827545
2020,117564.398515
2021,102753.541193
2022,197476.435772
2023,152424.899803
2024,222359.006158
2025,364434.181464
2026,168805.159612
2027,143248.821072
2028,150642.179607
2029,153754.579651
2030,300219.730191
2031,257910.138419
2032,268902.121406
2033,295075.314149
2034,168317.497413
2035,212528.391331
2036,223890.120543
2037,224596.842995
2038,393179.426083
2039,217817.690031
2040,346964.096866
2041,277472.870426
2042,197028.156984
2043,173014.975883
2044,170827.121231
2045,205678.53948
2046,144516.800896
2047,129519.93882
2048,128771.415664
2049,147514.891336
2050,167596.459754
2051,101027.690323
2052,137779.712359
2053,129491.552232
2054,82742.5192702
2055,141252.409136
2056,127663.438167
2057,110509.129793
2058,193175.319364
2059,137747.815087
2060,143122.690423
2061,175826.142757
2062,126875.357891
2063,120252.399522
2064,130698.29141
2065,125428.491958
2066,178294.636831
2067,124765.07641
2068,150099.79318
2069,93016.2810615
2070,108205.762066
2071,86812.6899417
2072,163832.835954
2073,140572.972971
2074,181684.631485
2075,143471.77121
2076,118282.055231
2077,132642.854621
2078,115447.162753
2079,147108.133265
2080,129649.953685
2081,122705.074589
2082,121888.811819
2083,129420.35733
2084,107908.574918
2085,111550.637022
2086,130947.364561
2087,123780.203977
2088,103539.628032
2089,92362.5614128
2090,125362.052405
2091,112345.483173
2092,122311.270681
2093,122887.241027
2094,134739.525978
2095,168598.858594
2096,100850.690499
2097,94645.1002708
2098,144461.617883
2099,76444.9616412
2100,87942.0176253
2101,140903.143442
2102,131691.524712
2103,103830.514648
2104,150308.680853
2105,106025.468715
2106,98077.1825707
2107,219354.570381
2108,122664.378384
2109,98878.3292506
2110,115358.01596
2111,156191.249017
2112,135125.794704
2113,102985.430848
2114,121528.167993
2115,142951.523274
2116,117965.252084
2117,136423.09104
2118,138183.080432
2119,117194.404942
2120,113491.867817
2121,85503.4109122
2122,99225.059911
2123,94144.7090768
2124,196321.503751
2125,140777.107068
2126,160875.361505
2127,156875.009614
2128,122407.409316
2129,117815.286165
2130,135169.226002
2131,170344.005783
2132,138337.680568
2133,133265.292115
2134,149653.505651
2135,111731.392169
2136,96584.5179954
2137,113900.393796
2138,137766.646003
2139,161611.195991
2140,124568.106279
2141,138864.962947
2142,115189.521824
2143,132401.654245
2144,144084.129918
2145,121972.277987
2146,165059.99595
2147,164803.857562
2148,149523.28641
2149,129863.41911
2150,234171.571121
2151,123160.175664
2152,146504.434605
2153,138828.456365
2154,109047.855332
2155,123199.001613
2156,210394.803273
2157,231222.132093
2158,213686.653229
2159,206364.626401
2160,167569.580257
2161,251123.979895
2162,375344.173535
2163,357679.873428
2164,266346.861646
2165,187200.136891
2166,134013.064848
2167,211135.141114
2168,189170.015346
2169,177466.925766
2170,211027.616504
2171,139183.562474
2172,134066.651575
2173,156970.851315
2174,219909.662257
2175,335948.023622
2176,286070.06477
2177,220066.266795
2178,215500.799446
2179,130753.665668
2180,223276.220461
2181,186577.928623
2182,208174.015584
2183,182801.857254
2184,115556.816342
2185,126312.825616
2186,153583.601773
2187,158445.512966
2188,140724.79338
2189,141887.740761
2190,87650.577412
2191,89525.3244637
2192,94286.6483028
2193,104911.748579
2194,99011.9815323
2195,100946.3492
2196,93526.948009
2197,99322.4154835
2198,172271.300732
2199,233332.17512
2200,137088.827089
2201,135988.745549
2202,193546.054115
2203,147735.513803
2204,144743.731837
2205,116889.401515
2206,137294.57354
2207,206706.758076
2208,243547.859551
2209,188594.657425
2210,106177.122482
2211,127986.937844
2212,114272.830172
2213,101452.152372
2214,121753.495904
2215,103242.648119
2216,137341.612322
2217,89309.4575033
2218,90741.5517349
2219,87835.6330914
2220,97153.6155773
2221,264353.013254
2222,220927.192146
2223,271320.384661
2224,215448.038979
2225,149370.60984
2226,144753.653512
2227,203150.49005
2228,258775.327474
2229,240525.651308
2230,138557.774367
2231,194863.983523
2232,176313.430846
2233,174364.585736
2234,243341.015791
2235,181399.107621
2236,264296.690563
2237,307798.626823
2238,254454.341397
2239,105690.572616
2240,159880.98668
2241,143337.449841
2242,111358.453225
2243,112282.376449
2244,82163.0669685
2245,82207.2004426
2246,137448.065653
2247,99984.3374495
2248,107001.94838
2249,102625.663331
2250,121624.487666
2251,164012.538816
2252,175239.22044
2253,155102.373483
2254,168526.169809
2255,191595.867745
2256,167805.720823
2257,201574.570279
2258,173868.59052
2259,170702.711158
2260,171566.773767
2261,212033.747534
2262,212229.503703
2263,333680.24857
2264,390832.122748
2265,189455.640785
2266,294075.182921
2267,268269.184274
2268,391482.314246
2269,175104.779591
2270,179520.512393
2271,220630.102214
2272,223744.580966
2273,157983.883253
2274,183994.590522
2275,180851.649359
2276,195912.490996
2277,197906.535459
2278,136819.605286
2279,107845.329001
2280,111055.923763
2281,155698.759075
2282,186594.010252
2283,101223.328376
2284,109145.60258
2285,143750.469949
2286,118120.559354
2287,330726.844767
2288,255887.207656
2289,314556.567495
2290,388719.496184
2291,276821.146035
2292,433772.962366
2293,385528.912823
2294,352606.225154
2295,478004.752298
2296,261568.544197
2297,285014.381211
2298,314895.813969
2299,310863.480144
2300,306275.654228
2301,259768.186224
2302,229325.251768
2303,249178.455054
2304,250494.533095
2305,161140.443309
2306,161147.581416
2307,177810.667206
2308,226932.525225
2309,291416.851904
2310,212912.569108
2311,200644.121677
2312,173390.077723
2313,167180.274905
2314,155951.90831
2315,162838.777013
2316,198152.98583
2317,179406.307518
2318,156042.637516
2319,168077.798779
2320,174975.544016
2321,266697.360762
2322,177847.440801
2323,187060.512412
2324,188179.817006
2325,208059.430048
2326,173372.006378
2327,194775.691793
2328,198011.785809
2329,192043.674289
2330,175635.148664
2331,341716.421517
2332,391960.942566
2333,318316.668435
2334,238256.578212
2335,267266.157124
2336,285799.623604
2337,183811.440854
2338,271185.510973
2339,227453.239877
2340,397636.287399
2341,238210.092216
2342,239111.630503
2343,214261.80128
2344,212914.567626
2345,250232.438741
2346,206084.39799
2347,181438.44908
2348,208441.522597
2349,152716.608336
2350,267149.387839
2351,230231.528937
2352,255518.572408
2353,214044.662767
2354,121333.200506
2355,138227.418637
2356,140276.588007
2357,185341.747633
2358,172783.000164
2359,132539.65537
2360,114232.487577
2361,137259.035495
2362,256828.123615
2363,137107.0372
2364,160641.152684
2365,236891.826467
2366,208837.325604
2367,237494.578138
2368,199210.405334
2369,227836.960284
2370,158456.579262
2371,140290.84422
2372,180463.455278
2373,269822.421266
2374,289918.252486
2375,235647.45731
2376,243250.447686
2377,299086.926158
2378,160995.422265
2379,206409.605385
2380,148910.177065
2381,169890.075497
2382,194316.878257
2383,200391.971947
2384,234285.244934
2385,175428.818935
2386,140098.549487
2387,122063.999031
2388,122778.614513
2389,123476.852651
2390,148056.712073
2391,124052.638311
2392,107764.337247
2393,188682.238726
2394,149307.857171
2395,180145.703453
2396,147439.615599
2397,195962.666148
2398,122320.295099
2399,75778.2750686
2400,71485.0829905
2401,99027.9235824
2402,126699.002744
2403,153698.629778
2404,148153.858531
2405,164270.86735
2406,131591.8811
2407,118057.276269
2408,133179.896623
2409,119512.973645
2410,168023.494618
2411,121440.180616
2412,127080.083693
2413,128688.793588
2414,121497.860967
2415,140617.382211
2416,133972.098419
2417,128991.225785
2418,119681.474636
2419,114104.140327
2420,129676.487978
2421,115436.648464
2422,117961.550406
2423,116332.474228
2424,143908.729078
2425,215784.486984
2426,141153.259111
2427,114454.477516
2428,186915.261706
2429,112964.316826
2430,131726.152755
2431,120186.686042
2432,120221.058042
2433,123162.812686
2434,131229.940745
2435,138691.413927
2436,97611.1216051
2437,103842.398926
2438,121067.147492
2439,114536.728183
2440,131304.182609
2441,117833.452685
2442,100934.915775
2443,126401.6305
2444,123485.567592
2445,92857.5559068
2446,136114.936195
2447,204328.195848
2448,150414.351976
2449,107888.277341
2450,159172.940944
2451,108952.160834
2452,211356.351017
2453,91382.4280121
2454,110476.857859
2455,122076.703281
2456,127997.65141
2457,116160.707331
2458,126441.339641
2459,102870.385448
2460,161280.438159
2461,118041.812943
2462,117574.741215
2463,128547.904016
2464,166281.178816
2465,134683.125142
2466,122270.124579
2467,164697.551574
2468,114360.143229
2469,107916.613639
2470,197624.898672
2471,179314.280192
2472,173735.179776
2473,119416.768545
2474,117807.527442
2475,229395.391721
2476,112599.37096
2477,125379.41238
2478,152021.498623
2479,128885.917949
2480,152646.993379
2481,127854.597438
2482,126256.225793
2483,107635.624735
2484,129995.703727
2485,118633.573657
2486,141191.476935
2487,181245.762217
2488,151873.643978
2489,149498.326659
2490,144305.672817
2491,99869.8658476
2492,169669.464713
2493,146756.433061
2494,160452.021706
2495,107824.5721
2496,192219.177524
2497,143486.699662
2498,105391.963056
2499,95626.5922326
2500,111363.430239
2501,129530.582862
2502,139518.170408
2503,111255.416237
2504,189078.718329
2505,221066.39841
2506,252982.72138
2507,275317.598234
2508,253240.936559
2509,208486.044052
2510,225009.627483
2511,176357.123292
2512,186972.127303
2513,218696.559269
2514,244843.948253
2515,134237.05939
2516,163541.690358
2517,121509.741804
2518,141579.718798
2519,203787.937242
2520,213456.709709
2521,182682.16677
2522,220139.078632
2523,121000.789323
2524,138584.620922
2525,139118.082265
2526,127258.16316
2527,127874.583958
2528,118417.057005
2529,124752.926696
2530,99403.5256734
2531,224486.455537
2532,222359.673133
2533,183305.257512
2534,230331.888998
2535,294106.15225
2536,242127.285119
2537,226791.34181
2538,169476.366781
2539,190230.288895
2540,164948.142186
2541,177451.673949
2542,144561.120973
2543,127442.065251
2544,108745.566308
2545,154838.171183
2546,139025.925124
2547,149609.421495
2548,145893.630099
2549,150389.105138
2550,493669.221744
2551,132730.684808
2552,116494.848399
2553,89604.0714728
2554,117121.690683
2555,129958.310377
2556,98779.6936767
2557,115750.670736
2558,166509.298045
2559,114194.4397
2560,136318.781657
2561,129359.573292
2562,127749.506567
2563,125124.402747
2564,189826.28228
2565,130158.769945
2566,118517.493133
2567,128684.317214
2568,195566.071272
2569,199498.101751
2570,106514.9189
2571,139285.449215
2572,179906.772604
2573,220295.498955
2574,224853.959116
2575,126857.856148
2576,117450.370696
2577,140469.598817
2578,94493.6328583
2579,83284.1913478
2580,124219.879753
2581,115386.25838
2582,105118.632624
2583,264030.752851
2584,181100.08821
2585,162691.304682
2586,205087.307841
2587,214628.688387
2588,137377.224851
2589,152935.833242
2590,215863.563834
2591,174438.616384
2592,193891.424279
2593,228324.916486
2594,186765.464628
2595,203178.753704
2596,292153.028118
2597,168375.628012
2598,270079.131521
2599,349529.465004
2600,128806.633413
2601,146462.231421
2602,75890.6979688
2603,78961.7813281
2604,70398.3759786
2605,78771.6293083
2606,138160.72056
2607,209270.692792
2608,185642.98776
2609,146086.485822
2610,98439.1281196
2611,123764.548265
2612,146600.029188
2613,120467.35047
2614,115764.190292
2615,175047.251802
2616,150512.75714
2617,158207.907201
2618,214253.600407
2619,209962.183414
2620,181876.16558
2621,174061.689922
2622,173857.47569
2623,238171.138703
2624,274003.073242
2625,270375.671887
2626,166578.778251
2627,194857.750727
2628,406269.762915
2629,456320.421088
2630,305849.601585
2631,446368.433419
2632,369791.62875
2633,302192.691655
2634,368954.919515
2635,158488.310406
2636,201161.431288
2637,175534.2252
2638,231745.236028
2639,186852.207943
2640,153124.465635
2641,108313.617482
2642,178329.201129
2643,111065.700728
2644,112705.422871
2645,96545.0327083
2646,93608.8614364
2647,98954.4510173
2648,153010.918251
2649,127131.878882
2650,157137.601129
2651,147693.992927
2652,375465.663241
2653,250862.268058
2654,214950.813594
2655,333958.452691
2656,295610.266333
2657,328470.750398
2658,251221.438499
2659,266401.446424
2660,315139.984337
2661,328770.896744
2662,327093.41854
2663,295719.667311
2664,292616.677163
2665,325703.235409
2666,300641.662248
2667,163315.258422
2668,171728.855789
2669,163001.61511
2670,265916.182672
2671,170960.221412
2672,195700.488281
2673,201699.770121
2674,202866.024756
2675,162585.439884
2676,187987.98368
2677,178703.023256
2678,249208.549406
2679,278504.907257
2680,294798.346642
2681,387158.057666
2682,292759.222363
2683,454197.271008
2684,310513.152617
2685,324207.205403
2686,237288.202484
2687,293011.237356
2688,216713.111567
2689,201845.219441
2690,427796.659136
2691,164089.191567
2692,122899.857315
2693,186106.969521
2694,128203.444334
2695,183421.577855
2696,176802.876074
2697,169679.148485
2698,182083.531756
2699,173344.798413
2700,152785.837055
2701,147491.56314
2702,131887.49659
2703,147224.708104
2704,128111.977256
2705,111288.907236
2706,108341.325676
2707,129926.915994
2708,122636.520962
2709,98984.3895499
2710,114352.162553
2711,301662.363946
2712,354029.285817
2713,163524.981572
2714,138612.615977
2715,143669.518783
2716,139060.293213
2717,171114.659273
2718,228730.11022
2719,158012.959501
2720,199979.25184
2721,134639.766654
2722,150472.11025
2723,152533.658139
2724,117873.919533
2725,125442.369719
2726,127204.066289
2727,175616.522651
2728,173505.294403
2729,135264.366505
2730,130449.672697
2731,131387.61393
2732,117934.220645
2733,146940.825581
2734,139491.38646
2735,126182.068703
2736,130979.408256
2737,110794.965423
2738,142578.664098
2739,175533.759009
2740,134520.245044
2741,126404.476777
2742,156912.818809
2743,134035.280557
2744,148329.900136
2745,135655.056197
2746,128457.772495
2747,147027.644956
2748,113044.184466
2749,119983.502127
2750,136006.683664
2751,127409.552126
2752,244736.35545
2753,143666.549168
2754,271037.645641
2755,140996.751226
2756,91679.4655704
2757,100350.188734
2758,86012.0764991
2759,154648.241297
2760,134555.814143
2761,141777.805148
2762,137023.390758
2763,196589.338321
2764,173858.4018
2765,275771.529208
2766,117614.884325
2767,97764.8060737
2768,120541.528555
2769,111841.510441
2770,162917.621665
2771,108859.997399
2772,110418.676993
2773,147252.997403
2774,134675.935879
2775,103692.188344
2776,146596.848161
2777,163499.789108
2778,112369.826853
2779,127028.026088
2780,122650.127535
2781,101259.402299
2782,93081.6919663
2783,92496.2258601
2784,124360.66096
2785,126722.390231
2786,89533.9925612
2787,129362.207599
2788,82390.0740558
2789,194812.516149
2790,104524.834479
2791,120569.058399
2792,73911.1317478
2793,145853.182899
2794,94785.3859957
2795,106931.70589
2796,109916.344085
2797,210713.185017
2798,125697.242679
2799,106058.325766
2800,95869.6737852
2801,120037.56334
2802,137166.065805
2803,173911.319576
2804,131501.411403
2805,105580.191657
2806,100926.029909
2807,165264.439261
2808,138280.690565
2809,127999.852643
2810,124257.401558
2811,152793.107757
2812,151248.261047
2813,146744.736983
2814,143609.490834
2815,121843.297348
2816,224810.196354
2817,151409.919633
2818,127815.214727
2819,164822.857464
2820,120202.614871
2821,116537.732265
2822,206009.713658
2823,266424.145495
2824,165075.511794
2825,123823.832285
2826,120220.400887
2827,141628.13163
2828,196454.722012
2829,227560.452306
2830,222718.183065
2831,173574.943074
2832,200370.065106
2833,274960.278359
2834,192068.340107
2835,200730.295056
2836,176721.230138
2837,188630.856532
2838,134898.895334
2839,170442.593046
2840,202685.393103
2841,184343.495458
2842,221122.052152
2843,126979.628429
2844,177215.106367
2845,104356.189755
2846,185926.144164
2847,190293.782001
2848,226768.113209
2849,188451.99413
2850,288719.963837
2851,218351.174226
2852,236943.922742
2853,224656.822008
2854,130776.622294
2855,201090.448523
2856,183194.975399
2857,176193.277591
2858,198605.650607
2859,135090.45352
2860,134827.414559
2861,136636.093891
2862,186268.803553
2863,120245.384294
2864,221181.84984
2865,132730.684808
2866,169557.365789
2867,92749.5254555
2868,147533.788145
2869,112399.753128
2870,142242.657567
2871,97430.0891352
2872,79112.7204496
2873,104615.54622
2874,147294.067282
2875,132727.685047
2876,160301.62688
2877,119435.953887
2878,156759.919759
2879,143681.20308
2880,108190.790139
2881,153721.7719
2882,137120.993919
2883,189073.384293
2884,197132.880155
2885,166121.762378
2886,188543.316481
2887,118876.717389
2888,140076.655871
2889,83952.5248163
2890,89698.5458944
2891,147613.009315
2892,81902.947372
2893,114965.712941
2894,79747.8145772
2895,281487.680033
2896,264347.18282
2897,197561.027697
2898,165120.001029
2899,215678.340293
2900,171294.373222
2901,210165.48366
2902,175191.294882
2903,300621.299957
2904,333993.001529
2905,87137.4192165
2906,252687.201735
2907,99347.6336962
2908,120443.107626
2909,160634.845141
2910,69530.3932742
2911,75725.1817721
2912,139442.972051
2913,76127.4542976
2914,70592.8625261
2915,72989.7070158
2916,79201.6079506
2917,159808.958935
2918,108871.113275
2919,223214.301167
